User,User Category,Medicine Name,Category,Stock,Restock Frequency,Supplier Reliability,disease_score_1,disease_score_2,disease_score_3
User_8,Hospital,Naproxen,Painkiller,197,28,0.9581896053672202,,,
User_8,Hospital,Ketoprofen,Painkiller,112,14,0.8506585030993727,,,
User_8,Hospital,Amoxicillin,Antibiotic,306,19,0.8191954346372794,,,
User_8,Hospital,Azithromycin,Antibiotic,484,25,0.8048160997147998,,,
User_8,Hospital,Ciprofloxacin,Antibiotic,207,23,0.7109649003544284,,,
User_8,Hospital,Doxycycline,Antibiotic,335,22,0.8694523399787849,,,
User_8,Hospital,Clindamycin,Antibiotic,67,7,0.9326582850085032,,,
User_8,Hospital,Oseltamivir,Antiviral,224,24,0.857317080798274,,,
User_8,Hospital,Acyclovir,Antiviral,162,24,0.8491035846463747,,,
User_8,Hospital,Remdesivir,Antiviral,484,10,0.7545784391485812,,,
User_8,Hospital,Favipiravir,Antiviral,462,29,0.9838346386400898,,,
User_8,Hospital,Zanamivir,Antiviral,337,16,0.781223401943066,,,
User_8,Hospital,Metformin,Diabetes,415,8,0.822620251329429,,,
User_8,Hospital,Insulin,Diabetes,136,29,0.7468457792098571,,,
User_8,Hospital,Glipizide,Diabetes,227,13,0.8976771825730454,,,
User_8,Hospital,Sitagliptin,Diabetes,370,29,0.7761665692129912,,,
User_8,Hospital,Pioglitazone,Diabetes,492,14,0.7312325745953722,,,
User_8,Hospital,Atorvastatin,Cardiovascular,288,11,0.7535633986163001,,,
User_8,Hospital,Simvastatin,Cardiovascular,146,21,0.916243928893152,,,
User_8,Hospital,Lisinopril,Cardiovascular,340,20,0.8809592206530938,,,
User_8,Hospital,Amlodipine,Cardiovascular,351,17,0.9887947955664624,,,
User_8,Hospital,Losartan,Cardiovascular,214,28,0.7614952886247462,,,
User_8,Hospital,Furosemide,Cardiovascular,272,29,0.9689007455563359,,,
User_8,Hospital,Hydrochlorothiazide,Cardiovascular,56,16,0.7256525592563404,,,
User_8,Hospital,Spironolactone,Cardiovascular,200,27,0.7079596611621459,,,
User_8,Hospital,Warfarin,Cardiovascular,430,25,0.8749124682909076,,,
User_8,Hospital,Clopidogrel,Cardiovascular,237,24,0.9678015133230924,,,
User_8,Hospital,Dexamethasone,Immunosuppressant,352,11,0.8025452055093627,,,
User_8,Hospital,Prednisone,Immunosuppressant,283,8,0.8089177636585272,,,
User_8,Hospital,Hydrocortisone,Immunosuppressant,168,18,0.949196351969575,,,
User_8,Hospital,Methotrexate,Immunosuppressant,342,12,0.932150356960402,,,
User_8,Hospital,Mycophenolate,Immunosuppressant,442,8,0.9583204059924164,,,
User_8,Hospital,Levothyroxine,Endocrine,404,26,0.9923641795596609,,,
User_8,Hospital,Propylthiouracil,Endocrine,413,23,0.9605403927693739,,,
User_8,Hospital,Methimazole,Endocrine,169,20,0.8413196358081443,,,
User_8,Hospital,Fluoxetine,Psychiatric,273,23,0.8454335101451038,,,
User_8,Hospital,Sertraline,Psychiatric,258,20,0.9225060832685996,,,
User_8,Hospital,Diazepam,Psychiatric,499,19,0.8207650130790941,,,
User_8,Hospital,Lorazepam,Psychiatric,250,28,0.8935162503307988,,,
User_8,Hospital,Alprazolam,Psychiatric,53,19,0.9073665572828963,,,
User_8,Hospital,Haloperidol,Psychiatric,342,17,0.9467751627735022,,,
User_8,Hospital,Risperidone,Psychiatric,177,27,0.9445163285207372,,,
User_8,Hospital,Omeprazole,Gastrointestinal,90,12,0.720152619974713,,,
User_8,Hospital,Ranitidine,Gastrointestinal,214,12,0.9489225411121605,,,
User_8,Hospital,Pantoprazole,Gastrointestinal,136,27,0.7032987485975442,,,
User_8,Hospital,Esomeprazole,Gastrointestinal,76,12,0.9196553735377186,,,
User_8,Hospital,Lansoprazole,Gastrointestinal,147,18,0.8899294190072342,,,
User_9,Hospital,Paracetamol,Painkiller,358,13,0.8719883134538202,,,
User_9,Hospital,Ibuprofen,Painkiller,450,27,0.8149415584748492,,,
User_9,Hospital,Aspirin,Painkiller,171,20,0.7140897900325165,,,
User_9,Hospital,Naproxen,Painkiller,359,17,0.7553112762036889,,,
User_9,Hospital,Ketoprofen,Painkiller,230,10,0.9312957776606435,,,
User_9,Hospital,Amoxicillin,Antibiotic,78,27,0.9511236972109087,,,
User_9,Hospital,Azithromycin,Antibiotic,60,10,0.9157137715552737,,,
User_9,Hospital,Ciprofloxacin,Antibiotic,344,14,0.8699213920890692,,,
User_9,Hospital,Doxycycline,Antibiotic,147,29,0.8991013496087944,,,
User_9,Hospital,Clindamycin,Antibiotic,295,28,0.9197716291630751,,,
User_9,Hospital,Oseltamivir,Antiviral,338,10,0.861952833672458,,,
User_9,Hospital,Acyclovir,Antiviral,276,26,0.7154277440452751,,,
User_9,Hospital,Remdesivir,Antiviral,495,19,0.7464016422649709,,,
User_9,Hospital,Favipiravir,Antiviral,250,8,0.7319794759401315,,,
User_9,Hospital,Zanamivir,Antiviral,250,14,0.918456626861081,,,
User_9,Hospital,Metformin,Diabetes,266,17,0.8794858174804464,,,
User_9,Hospital,Insulin,Diabetes,74,13,0.7227800231108866,,,
User_9,Hospital,Glipizide,Diabetes,278,18,0.908408941256328,,,
User_9,Hospital,Sitagliptin,Diabetes,151,8,0.7309281238041234,,,
User_9,Hospital,Pioglitazone,Diabetes,150,18,0.9422290755450283,,,
User_9,Hospital,Atorvastatin,Cardiovascular,354,23,0.9850712061462408,,,
User_9,Hospital,Simvastatin,Cardiovascular,360,23,0.7555398786515859,,,
User_9,Hospital,Lisinopril,Cardiovascular,367,22,0.9618837507629225,,,
User_9,Hospital,Amlodipine,Cardiovascular,313,27,0.9277107536616549,,,
User_9,Hospital,Losartan,Cardiovascular,423,22,0.9547586954695958,,,
User_9,Hospital,Furosemide,Cardiovascular,74,24,0.8468274890929421,,,
User_9,Hospital,Hydrochlorothiazide,Cardiovascular,192,15,0.983217801905984,,,
User_9,Hospital,Spironolactone,Cardiovascular,96,16,0.8764791270909793,,,
User_9,Hospital,Warfarin,Cardiovascular,450,29,0.8667419744311539,,,
User_9,Hospital,Clopidogrel,Cardiovascular,135,13,0.7101837935757396,,,
User_9,Hospital,Dexamethasone,Immunosuppressant,166,13,0.7892047022117652,,,
User_9,Hospital,Prednisone,Immunosuppressant,225,14,0.9913174735496103,,,
User_9,Hospital,Hydrocortisone,Immunosuppressant,264,24,0.9235193644360661,,,
User_9,Hospital,Methotrexate,Immunosuppressant,421,13,0.8365431055108468,,,
User_9,Hospital,Mycophenolate,Immunosuppressant,492,16,0.8933639951877467,,,
User_9,Hospital,Levothyroxine,Endocrine,63,9,0.8682031582010542,,,
User_9,Hospital,Propylthiouracil,Endocrine,350,8,0.9654995069569843,,,
User_9,Hospital,Methimazole,Endocrine,220,14,0.8323096485244484,,,
User_9,Hospital,Fluoxetine,Psychiatric,413,13,0.7945871013491831,,,
User_9,Hospital,Sertraline,Psychiatric,53,28,0.795625750879621,,,
User_9,Hospital,Diazepam,Psychiatric,259,7,0.9657933244708561,,,
User_9,Hospital,Lorazepam,Psychiatric,475,18,0.7698878424260901,,,
User_9,Hospital,Alprazolam,Psychiatric,360,9,0.961029662170279,,,
User_9,Hospital,Haloperidol,Psychiatric,463,29,0.7556418728730168,,,
User_9,Hospital,Risperidone,Psychiatric,323,9,0.7210089117242413,,,
User_9,Hospital,Omeprazole,Gastrointestinal,351,26,0.7158051507931685,,,
User_9,Hospital,Ranitidine,Gastrointestinal,367,27,0.8439343980569514,,,
User_9,Hospital,Pantoprazole,Gastrointestinal,321,18,0.9952250407597885,,,
User_9,Hospital,Esomeprazole,Gastrointestinal,315,13,0.8567557574903569,,,
User_9,Hospital,Lansoprazole,Gastrointestinal,114,23,0.7331422339394184,,,
User_10,Apotics,Paracetamol,Painkiller,191,24,0.788892436136797,,,
User_10,Apotics,Ibuprofen,Painkiller,495,11,0.7126279568909085,,,
User_10,Apotics,Aspirin,Painkiller,242,27,0.9963167169208095,,,
User_10,Apotics,Naproxen,Painkiller,122,21,0.8152979941479045,,,
User_10,Apotics,Ketoprofen,Painkiller,393,10,0.7654761663595192,,,
User_10,Apotics,Amoxicillin,Antibiotic,342,11,0.7268233006936778,,,
User_10,Apotics,Azithromycin,Antibiotic,247,13,0.9637354922686494,,,
User_10,Apotics,Ciprofloxacin,Antibiotic,351,17,0.9711171901525811,,,
User_10,Apotics,Doxycycline,Antibiotic,275,13,0.997350587841093,,,
User_10,Apotics,Clindamycin,Antibiotic,108,14,0.9828195322405378,,,
User_10,Apotics,Oseltamivir,Antiviral,112,28,0.8823210384636577,,,
User_10,Apotics,Acyclovir,Antiviral,415,16,0.7140836071443438,,,
User_10,Apotics,Remdesivir,Antiviral,362,15,0.7559314786432764,,,
User_10,Apotics,Favipiravir,Antiviral,308,12,0.9402309061389625,,,
User_10,Apotics,Zanamivir,Antiviral,103,21,0.7648972069109661,,,
User_10,Apotics,Metformin,Diabetes,58,9,0.8791822217291023,,,
User_10,Apotics,Insulin,Diabetes,290,16,0.8545743772944178,,,
User_10,Apotics,Glipizide,Diabetes,387,23,0.7461687719019565,,,
User_10,Apotics,Sitagliptin,Diabetes,209,9,0.7673321715509982,,,
User_10,Apotics,Pioglitazone,Diabetes,169,21,0.7104595480701474,,,
User_10,Apotics,Atorvastatin,Cardiovascular,117,20,0.9580380449253771,,,
User_10,Apotics,Simvastatin,Cardiovascular,316,15,0.817350929824114,,,
User_10,Apotics,Lisinopril,Cardiovascular,172,15,0.713312999059971,,,
User_10,Apotics,Amlodipine,Cardiovascular,275,18,0.7106267105255635,,,
User_10,Apotics,Losartan,Cardiovascular,89,11,0.9205637963570358,,,
User_10,Apotics,Furosemide,Cardiovascular,275,21,0.7015246419454078,,,
User_10,Apotics,Hydrochlorothiazide,Cardiovascular,300,11,0.7146350745019519,,,
User_10,Apotics,Spironolactone,Cardiovascular,451,12,0.988636591777615,,,
User_10,Apotics,Warfarin,Cardiovascular,225,19,0.9683439792904203,,,
User_10,Apotics,Clopidogrel,Cardiovascular,130,24,0.8485439581041923,,,
User_10,Apotics,Dexamethasone,Immunosuppressant,273,25,0.9474042897775448,,,
User_10,Apotics,Prednisone,Immunosuppressant,105,14,0.9034048457677191,,,
User_10,Apotics,Hydrocortisone,Immunosuppressant,396,19,0.7801084810508263,,,
User_10,Apotics,Methotrexate,Immunosuppressant,311,25,0.960448241215464,,,
User_10,Apotics,Mycophenolate,Immunosuppressant,141,7,0.7472021979107577,,,
User_10,Apotics,Levothyroxine,Endocrine,353,15,0.8002026636235713,,,
User_10,Apotics,Propylthiouracil,Endocrine,94,27,0.90404223152809,,,
User_10,Apotics,Methimazole,Endocrine,240,12,0.7567664619355017,,,
User_10,Apotics,Fluoxetine,Psychiatric,182,17,0.9883945864554722,,,
User_10,Apotics,Sertraline,Psychiatric,298,25,0.9637214440684395,,,
User_10,Apotics,Diazepam,Psychiatric,475,16,0.94598407522243,,,
User_10,Apotics,Lorazepam,Psychiatric,486,13,0.7482279688144924,,,
User_10,Apotics,Alprazolam,Psychiatric,405,8,0.9496402533873226,,,
User_10,Apotics,Haloperidol,Psychiatric,61,13,0.7579398593761879,,,
User_10,Apotics,Risperidone,Psychiatric,62,20,0.7979300729509878,,,
User_10,Apotics,Omeprazole,Gastrointestinal,282,23,0.7347531570340773,,,
User_10,Apotics,Ranitidine,Gastrointestinal,403,19,0.9339536185453431,,,
User_10,Apotics,Pantoprazole,Gastrointestinal,375,25,0.9283083707506083,,,
User_10,Apotics,Esomeprazole,Gastrointestinal,123,15,0.9888976011576984,,,
User_10,Apotics,Lansoprazole,Gastrointestinal,368,21,0.9796084316530053,,,
User_11,Hospital,Paracetamol,Painkiller,327,10,0.75212604259227,,,
User_11,Hospital,Ibuprofen,Painkiller,291,10,0.7902890700840448,,,
User_11,Hospital,Aspirin,Painkiller,66,18,0.7202051804406314,,,
User_11,Hospital,Naproxen,Painkiller,443,28,0.8037649170858869,,,
User_11,Hospital,Ketoprofen,Painkiller,169,24,0.9614610418457128,,,
User_11,Hospital,Amoxicillin,Antibiotic,241,21,0.9906633565857075,,,
User_11,Hospital,Azithromycin,Antibiotic,213,9,0.8783187577685636,,,
User_11,Hospital,Ciprofloxacin,Antibiotic,56,17,0.9464538842222323,,,
User_11,Hospital,Doxycycline,Antibiotic,416,21,0.9456356930071281,,,
User_11,Hospital,Clindamycin,Antibiotic,107,29,0.8337708119130245,,,
User_11,Hospital,Oseltamivir,Antiviral,479,8,0.9991373500473133,,,
User_11,Hospital,Acyclovir,Antiviral,148,19,0.9562629323384697,,,
User_11,Hospital,Remdesivir,Antiviral,320,29,0.947776229739969,,,
User_11,Hospital,Favipiravir,Antiviral,124,26,0.9519841494017416,,,
User_11,Hospital,Zanamivir,Antiviral,224,20,0.7690161049094302,,,
User_11,Hospital,Metformin,Diabetes,76,9,0.985259068675123,,,
User_11,Hospital,Insulin,Diabetes,285,27,0.9728573532843455,,,
User_11,Hospital,Glipizide,Diabetes,406,26,0.8192783193888382,,,
User_11,Hospital,Sitagliptin,Diabetes,490,11,0.9951932943879485,,,
User_11,Hospital,Pioglitazone,Diabetes,306,12,0.7689863817673258,,,
User_11,Hospital,Atorvastatin,Cardiovascular,494,9,0.7093402248653534,,,
User_11,Hospital,Simvastatin,Cardiovascular,330,18,0.8688250859030148,,,
User_11,Hospital,Lisinopril,Cardiovascular,257,14,0.7477737214837793,,,
User_11,Hospital,Amlodipine,Cardiovascular,194,27,0.7460974114483337,,,
User_11,Hospital,Losartan,Cardiovascular,76,20,0.8591063181184768,,,
User_11,Hospital,Furosemide,Cardiovascular,248,9,0.9390393483592082,,,
User_11,Hospital,Hydrochlorothiazide,Cardiovascular,477,27,0.9735508104879733,,,
User_11,Hospital,Spironolactone,Cardiovascular,427,9,0.7556376624029962,,,
User_11,Hospital,Warfarin,Cardiovascular,64,20,0.879498179536728,,,
User_11,Hospital,Clopidogrel,Cardiovascular,431,18,0.7742619866810125,,,
User_11,Hospital,Dexamethasone,Immunosuppressant,58,12,0.7676620427331206,,,
User_11,Hospital,Prednisone,Immunosuppressant,493,28,0.8745914205743196,,,
User_11,Hospital,Hydrocortisone,Immunosuppressant,166,8,0.9392677301911565,,,
User_11,Hospital,Methotrexate,Immunosuppressant,444,19,0.7448741928002697,,,
User_11,Hospital,Mycophenolate,Immunosuppressant,326,24,0.9041369879077976,,,
User_11,Hospital,Levothyroxine,Endocrine,387,20,0.9924099555612069,,,
User_11,Hospital,Propylthiouracil,Endocrine,215,17,0.9084945658379627,,,
User_11,Hospital,Methimazole,Endocrine,338,12,0.972345595895392,,,
User_11,Hospital,Fluoxetine,Psychiatric,316,28,0.924748491730385,,,
User_11,Hospital,Sertraline,Psychiatric,90,23,0.7308377213477997,,,
User_11,Hospital,Diazepam,Psychiatric,95,21,0.8496664460354069,,,
User_11,Hospital,Lorazepam,Psychiatric,135,26,0.8038049702934519,,,
User_11,Hospital,Alprazolam,Psychiatric,473,24,0.7979383924731975,,,
User_11,Hospital,Haloperidol,Psychiatric,51,7,0.72635994974345,,,
User_11,Hospital,Risperidone,Psychiatric,463,7,0.9473542140690502,,,
User_11,Hospital,Omeprazole,Gastrointestinal,203,28,0.7966284106658006,,,
User_11,Hospital,Ranitidine,Gastrointestinal,215,13,0.7602577269586882,,,
User_11,Hospital,Pantoprazole,Gastrointestinal,171,24,0.9464322184029599,,,
User_11,Hospital,Esomeprazole,Gastrointestinal,155,29,0.9011156375063236,,,
User_11,Hospital,Lansoprazole,Gastrointestinal,409,17,0.7372659900184177,,,
User_12,Hospital,Paracetamol,Painkiller,172,12,0.8784329912130808,,,
User_12,Hospital,Ibuprofen,Painkiller,122,13,0.8838832524596818,,,
User_12,Hospital,Aspirin,Painkiller,90,24,0.9805605445898379,,,
User_12,Hospital,Naproxen,Painkiller,377,24,0.8875913980641843,,,
User_12,Hospital,Ketoprofen,Painkiller,133,21,0.9444475341239537,,,
User_12,Hospital,Amoxicillin,Antibiotic,56,17,0.9684449968181583,,,
User_12,Hospital,Azithromycin,Antibiotic,437,12,0.9451893309887481,,,
User_12,Hospital,Ciprofloxacin,Antibiotic,459,9,0.7122262318277418,,,
User_12,Hospital,Doxycycline,Antibiotic,237,16,0.8315821649468615,,,
User_12,Hospital,Clindamycin,Antibiotic,61,29,0.8950882557620361,,,
User_12,Hospital,Oseltamivir,Antiviral,74,19,0.8847226065826728,,,
User_12,Hospital,Acyclovir,Antiviral,196,29,0.8410547778089995,,,
User_12,Hospital,Remdesivir,Antiviral,222,14,0.9615498336919364,,,
User_12,Hospital,Favipiravir,Antiviral,358,29,0.7130984973122083,,,
User_12,Hospital,Zanamivir,Antiviral,349,24,0.7062583417874614,,,
User_12,Hospital,Metformin,Diabetes,260,28,0.7996943876065327,,,
User_12,Hospital,Insulin,Diabetes,361,15,0.8479830540351398,,,
User_12,Hospital,Glipizide,Diabetes,461,16,0.8209784083371495,,,
User_12,Hospital,Sitagliptin,Diabetes,494,28,0.7091957506617418,,,
User_12,Hospital,Pioglitazone,Diabetes,402,13,0.8387868870217949,,,
User_12,Hospital,Atorvastatin,Cardiovascular,399,27,0.9181507209298924,,,
User_12,Hospital,Simvastatin,Cardiovascular,494,26,0.8886294454617836,,,
User_12,Hospital,Lisinopril,Cardiovascular,269,18,0.930317166420034,,,
User_12,Hospital,Amlodipine,Cardiovascular,493,24,0.9601094488367345,,,
User_12,Hospital,Losartan,Cardiovascular,145,15,0.8315846257568771,,,
User_12,Hospital,Furosemide,Cardiovascular,166,8,0.8460006824274109,,,
User_12,Hospital,Hydrochlorothiazide,Cardiovascular,115,21,0.9702105592033776,,,
User_12,Hospital,Spironolactone,Cardiovascular,311,13,0.7830483391705154,,,
User_12,Hospital,Warfarin,Cardiovascular,420,28,0.8077453088998694,,,
User_12,Hospital,Clopidogrel,Cardiovascular,180,19,0.8397438421060746,,,
User_12,Hospital,Dexamethasone,Immunosuppressant,70,21,0.7707376281877629,,,
User_12,Hospital,Prednisone,Immunosuppressant,331,14,0.821593054925723,,,
User_12,Hospital,Hydrocortisone,Immunosuppressant,136,16,0.7712629974771632,,,
User_12,Hospital,Methotrexate,Immunosuppressant,383,8,0.7542930858128469,,,
User_12,Hospital,Mycophenolate,Immunosuppressant,374,12,0.8476833569344104,,,
User_12,Hospital,Levothyroxine,Endocrine,367,28,0.9612249703817535,,,
User_12,Hospital,Propylthiouracil,Endocrine,160,20,0.8544452061789071,,,
User_12,Hospital,Methimazole,Endocrine,133,8,0.7285784523863879,,,
User_12,Hospital,Fluoxetine,Psychiatric,194,8,0.9573958761768118,,,
User_12,Hospital,Sertraline,Psychiatric,310,7,0.9320419377059802,,,
User_12,Hospital,Diazepam,Psychiatric,489,10,0.9909463135235634,,,
User_12,Hospital,Lorazepam,Psychiatric,352,17,0.9651129008982258,,,
User_12,Hospital,Alprazolam,Psychiatric,167,20,0.7992668088967515,,,
User_12,Hospital,Haloperidol,Psychiatric,142,16,0.9008171204378084,,,
User_12,Hospital,Risperidone,Psychiatric,410,7,0.8348301505641214,,,
User_12,Hospital,Omeprazole,Gastrointestinal,313,17,0.9845750064554302,,,
User_12,Hospital,Ranitidine,Gastrointestinal,362,28,0.7502857648864952,,,
User_12,Hospital,Pantoprazole,Gastrointestinal,170,17,0.9209206045196922,,,
User_12,Hospital,Esomeprazole,Gastrointestinal,253,11,0.9345370989535088,,,
User_12,Hospital,Lansoprazole,Gastrointestinal,169,18,0.8339105939537756,,,
User_13,Hospital,Paracetamol,Painkiller,416,21,0.8674420748781588,,,
User_13,Hospital,Ibuprofen,Painkiller,300,26,0.7809248834550968,,,
User_13,Hospital,Aspirin,Painkiller,179,15,0.8593508584003096,,,
User_13,Hospital,Naproxen,Painkiller,69,7,0.736632974203008,,,
User_13,Hospital,Ketoprofen,Painkiller,247,11,0.9801625052583715,,,
User_13,Hospital,Amoxicillin,Antibiotic,374,7,0.8521704426065178,,,
User_13,Hospital,Azithromycin,Antibiotic,255,18,0.7445029602886266,,,
User_13,Hospital,Ciprofloxacin,Antibiotic,230,24,0.9895356089308136,,,
User_13,Hospital,Doxycycline,Antibiotic,348,8,0.7969391971210835,,,
User_13,Hospital,Clindamycin,Antibiotic,334,13,0.8364219566901577,,,
User_13,Hospital,Oseltamivir,Antiviral,476,24,0.8027960464362746,,,
User_13,Hospital,Acyclovir,Antiviral,343,26,0.7377224535419946,,,
User_13,Hospital,Remdesivir,Antiviral,175,19,0.7430627086118178,,,
User_13,Hospital,Favipiravir,Antiviral,483,16,0.9198696755024025,,,
User_13,Hospital,Zanamivir,Antiviral,57,24,0.7565047251296804,,,
User_13,Hospital,Metformin,Diabetes,313,12,0.9604426763132516,,,
User_13,Hospital,Insulin,Diabetes,135,21,0.9077877856678493,,,
User_13,Hospital,Glipizide,Diabetes,360,29,0.983384265842207,,,
User_13,Hospital,Sitagliptin,Diabetes,463,24,0.7732441871267123,,,
User_13,Hospital,Pioglitazone,Diabetes,75,14,0.959382650786511,,,
User_13,Hospital,Atorvastatin,Cardiovascular,418,18,0.7339329457229719,,,
User_13,Hospital,Simvastatin,Cardiovascular,394,20,0.9756033390980513,,,
User_13,Hospital,Lisinopril,Cardiovascular,50,25,0.9822626069014195,,,
User_13,Hospital,Amlodipine,Cardiovascular,191,27,0.9000914550972722,,,
User_13,Hospital,Losartan,Cardiovascular,410,8,0.9998241177312,,,
User_13,Hospital,Furosemide,Cardiovascular,112,15,0.9599316002582936,,,
User_13,Hospital,Hydrochlorothiazide,Cardiovascular,138,22,0.9257283287846718,,,
User_13,Hospital,Spironolactone,Cardiovascular,294,19,0.7866056786591914,,,
User_13,Hospital,Warfarin,Cardiovascular,373,8,0.8212420964953099,,,
User_13,Hospital,Clopidogrel,Cardiovascular,181,12,0.8314517039235962,,,
User_13,Hospital,Dexamethasone,Immunosuppressant,131,19,0.9393440946575904,,,
User_13,Hospital,Prednisone,Immunosuppressant,388,19,0.9453502648525065,,,
User_13,Hospital,Hydrocortisone,Immunosuppressant,393,28,0.8947223976383178,,,
User_13,Hospital,Methotrexate,Immunosuppressant,262,21,0.8890626244987432,,,
User_13,Hospital,Mycophenolate,Immunosuppressant,248,21,0.9086401620069586,,,
User_13,Hospital,Levothyroxine,Endocrine,365,7,0.7712632392622982,,,
User_13,Hospital,Propylthiouracil,Endocrine,340,18,0.7044001171138791,,,
User_13,Hospital,Methimazole,Endocrine,316,9,0.7505333155428159,,,
User_13,Hospital,Fluoxetine,Psychiatric,379,8,0.8390482131401718,,,
User_13,Hospital,Sertraline,Psychiatric,52,27,0.9590000948715476,,,
User_13,Hospital,Diazepam,Psychiatric,353,8,0.8437545632889193,,,
User_13,Hospital,Lorazepam,Psychiatric,166,18,0.7446975567910584,,,
User_13,Hospital,Alprazolam,Psychiatric,353,11,0.7738208976393994,,,
User_13,Hospital,Haloperidol,Psychiatric,277,21,0.818309597145505,,,
User_13,Hospital,Risperidone,Psychiatric,392,12,0.9240627148407468,,,
User_13,Hospital,Omeprazole,Gastrointestinal,413,17,0.7054697748029084,,,
User_13,Hospital,Ranitidine,Gastrointestinal,456,17,0.7022688624934426,,,
